,council_name,number,person_name
10980,平成16年 第2回臨時会（第2日5月19日）,8,野々上愛
10981,平成16年 第2回臨時会（第2日5月19日）,9,松川泰樹
10982,平成16年 第2回臨時会（第2日5月19日）,10,森田充二
10983,平成16年 第2回臨時会（第2日5月19日）,11,三本登
10984,平成16年 第2回臨時会（第2日5月19日）,12,林啓二
10985,平成16年 第2回臨時会（第2日5月19日）,13,藤田頼夫
10986,平成16年 第2回臨時会（第2日5月19日）,14,久保隆
10987,平成16年 第2回臨時会（第2日5月19日）,15,中浜実
10988,平成16年 第2回臨時会（第2日5月19日）,16,勝原和久
10989,平成16年 第2回臨時会（第2日5月19日）,17,橋本恵美子
10990,平成16年 第2回臨時会（第2日5月19日）,18,中村玲子
10991,平成16年 第2回臨時会（第2日5月19日）,19,二木洋子
10992,平成16年 第2回臨時会（第2日5月19日）,20,小西弘泰
10993,平成16年 第2回臨時会（第2日5月19日）,21,角芳春
10994,平成16年 第2回臨時会（第2日5月19日）,22,岩為俊
10995,平成16年 第2回臨時会（第2日5月19日）,23,稲垣芳広
10996,平成16年 第2回臨時会（第2日5月19日）,24,川口雅夫
10997,平成16年 第2回臨時会（第2日5月19日）,25,岡本茂
10998,平成16年 第2回臨時会（第2日5月19日）,26,福井浩二
10999,平成16年 第2回臨時会（第2日5月19日）,27,池下節夫
11000,平成16年 第2回臨時会（第2日5月19日）,28,根来勝利
11001,平成16年 第2回臨時会（第2日5月19日）,29,大川肇
11002,平成16年 第2回臨時会（第2日5月19日）,30,岡本嗣郎
11003,平成16年 第2回臨時会（第2日5月19日）,31,小野貞雄
11004,平成16年 第2回臨時会（第2日5月19日）,32,源久忠仁
11005,平成16年 第2回臨時会（第2日5月19日）,33,新家末吉
11006,平成16年 第2回臨時会（第2日5月19日）,34,久保隆夫
11007,平成16年 第2回臨時会（第2日5月19日）,35,段野啓三
11008,平成16年 第2回臨時会（第2日5月19日）,36,須磨章
11009,平成16年 第3回定例会（第1日6月7日）,1,吉田稔弘
11010,平成16年 第3回定例会（第1日6月7日）,2,灰垣和美
11011,平成16年 第3回定例会（第1日6月7日）,3,奥田美智子
11012,平成16年 第3回定例会（第1日6月7日）,4,橋本紀子
11013,平成16年 第3回定例会（第1日6月7日）,5,杉本久
11014,平成16年 第3回定例会（第1日6月7日）,6,山口重雄
11015,平成16年 第3回定例会（第1日6月7日）,7,岡田みどり
11016,平成16年 第3回定例会（第1日6月7日）,8,野々上愛
11017,平成16年 第3回定例会（第1日6月7日）,9,松川泰樹
11018,平成16年 第3回定例会（第1日6月7日）,10,森田充二
11019,平成16年 第3回定例会（第1日6月7日）,11,三本登
11020,平成16年 第3回定例会（第1日6月7日）,12,林啓二
11021,平成16年 第3回定例会（第1日6月7日）,13,藤田頼夫
11022,平成16年 第3回定例会（第1日6月7日）,14,久保隆
11023,平成16年 第3回定例会（第1日6月7日）,15,中浜実
11024,平成16年 第3回定例会（第1日6月7日）,16,勝原和久
11025,平成16年 第3回定例会（第1日6月7日）,17,橋本恵美子
11026,平成16年 第3回定例会（第1日6月7日）,18,中村玲子
11027,平成16年 第3回定例会（第1日6月7日）,19,二木洋子
11028,平成16年 第3回定例会（第1日6月7日）,20,小西弘泰
11029,平成16年 第3回定例会（第1日6月7日）,21,角芳春
11030,平成16年 第3回定例会（第1日6月7日）,22,岩為俊
11031,平成16年 第3回定例会（第1日6月7日）,23,稲垣芳広
11032,平成16年 第3回定例会（第1日6月7日）,24,川口雅夫
11033,平成16年 第3回定例会（第1日6月7日）,25,岡本茂
11034,平成16年 第3回定例会（第1日6月7日）,26,福井浩二
11035,平成16年 第3回定例会（第1日6月7日）,27,池下節夫
11036,平成16年 第3回定例会（第1日6月7日）,28,根来勝利
11037,平成16年 第3回定例会（第1日6月7日）,29,大川肇
11038,平成16年 第3回定例会（第1日6月7日）,30,岡本嗣郎
11039,平成16年 第3回定例会（第1日6月7日）,32,源久忠仁
11040,平成16年 第3回定例会（第1日6月7日）,33,新家末吉
11041,平成16年 第3回定例会（第1日6月7日）,34,久保隆夫
11042,平成16年 第3回定例会（第1日6月7日）,35,段野啓三
11043,平成16年 第3回定例会（第1日6月7日）,36,須磨章
11044,平成16年 第3回定例会（第2日6月10日）,1,吉田稔弘
11045,平成16年 第3回定例会（第2日6月10日）,2,灰垣和美
11046,平成16年 第3回定例会（第2日6月10日）,3,奥田美智子
11047,平成16年 第3回定例会（第2日6月10日）,4,橋本紀子
11048,平成16年 第3回定例会（第2日6月10日）,5,杉本久
11049,平成16年 第3回定例会（第2日6月10日）,6,山口重雄
11050,平成16年 第3回定例会（第2日6月10日）,7,岡田みどり
11051,平成16年 第3回定例会（第2日6月10日）,8,野々上愛
11052,平成16年 第3回定例会（第2日6月10日）,9,松川泰樹
11053,平成16年 第3回定例会（第2日6月10日）,10,森田充二
11054,平成16年 第3回定例会（第2日6月10日）,11,三本登
11055,平成16年 第3回定例会（第2日6月10日）,12,林啓二
11056,平成16年 第3回定例会（第2日6月10日）,13,藤田頼夫
11057,平成16年 第3回定例会（第2日6月10日）,14,久保隆
11058,平成16年 第3回定例会（第2日6月10日）,15,中浜実
11059,平成16年 第3回定例会（第2日6月10日）,16,勝原和久
11060,平成16年 第3回定例会（第2日6月10日）,17,橋本恵美子
11061,平成16年 第3回定例会（第2日6月10日）,18,中村玲子
11062,平成16年 第3回定例会（第2日6月10日）,19,二木洋子
11063,平成16年 第3回定例会（第2日6月10日）,20,小西弘泰
11064,平成16年 第3回定例会（第2日6月10日）,21,角芳春
11065,平成16年 第3回定例会（第2日6月10日）,22,岩為俊
11066,平成16年 第3回定例会（第2日6月10日）,23,稲垣芳広
11067,平成16年 第3回定例会（第2日6月10日）,24,川口雅夫
11068,平成16年 第3回定例会（第2日6月10日）,25,岡本茂
11069,平成16年 第3回定例会（第2日6月10日）,26,福井浩二
11070,平成16年 第3回定例会（第2日6月10日）,27,池下節夫
11071,平成16年 第3回定例会（第2日6月10日）,28,根来勝利
11072,平成16年 第3回定例会（第2日6月10日）,29,大川肇
11073,平成16年 第3回定例会（第2日6月10日）,30,岡本嗣郎
11074,平成16年 第3回定例会（第2日6月10日）,32,源久忠仁
11075,平成16年 第3回定例会（第2日6月10日）,33,新家末吉
11076,平成16年 第3回定例会（第2日6月10日）,34,久保隆夫
11077,平成16年 第3回定例会（第2日6月10日）,35,段野啓三
11078,平成16年 第3回定例会（第2日6月10日）,36,須磨章
11079,平成16年 第3回定例会（第3日6月22日）,1,吉田稔弘
11080,平成16年 第3回定例会（第3日6月22日）,2,灰垣和美
11081,平成16年 第3回定例会（第3日6月22日）,3,奥田美智子
11082,平成16年 第3回定例会（第3日6月22日）,4,橋本紀子
11083,平成16年 第3回定例会（第3日6月22日）,5,杉本久
11084,平成16年 第3回定例会（第3日6月22日）,6,山口重雄
11085,平成16年 第3回定例会（第3日6月22日）,7,岡田みどり
11086,平成16年 第3回定例会（第3日6月22日）,8,野々上愛
11087,平成16年 第3回定例会（第3日6月22日）,9,松川泰樹
11088,平成16年 第3回定例会（第3日6月22日）,10,森田充二
11089,平成16年 第3回定例会（第3日6月22日）,11,三本登
11090,平成16年 第3回定例会（第3日6月22日）,12,林啓二
11091,平成16年 第3回定例会（第3日6月22日）,13,藤田頼夫
11092,平成16年 第3回定例会（第3日6月22日）,14,久保隆
11093,平成16年 第3回定例会（第3日6月22日）,15,中浜実
11094,平成16年 第3回定例会（第3日6月22日）,16,勝原和久
11095,平成16年 第3回定例会（第3日6月22日）,17,橋本恵美子
11096,平成16年 第3回定例会（第3日6月22日）,18,中村玲子
11097,平成16年 第3回定例会（第3日6月22日）,19,二木洋子
11098,平成16年 第3回定例会（第3日6月22日）,20,小西弘泰
11099,平成16年 第3回定例会（第3日6月22日）,21,角芳春
11100,平成16年 第3回定例会（第3日6月22日）,22,岩為俊
11101,平成16年 第3回定例会（第3日6月22日）,23,稲垣芳広
11102,平成16年 第3回定例会（第3日6月22日）,24,川口雅夫
11103,平成16年 第3回定例会（第3日6月22日）,25,岡本茂
11104,平成16年 第3回定例会（第3日6月22日）,26,福井浩二
11105,平成16年 第3回定例会（第3日6月22日）,27,池下節夫
11106,平成16年 第3回定例会（第3日6月22日）,28,根来勝利
11107,平成16年 第3回定例会（第3日6月22日）,29,大川肇
11108,平成16年 第3回定例会（第3日6月22日）,30,岡本嗣郎
11109,平成16年 第3回定例会（第3日6月22日）,32,源久忠仁
11110,平成16年 第3回定例会（第3日6月22日）,33,新家末吉
11111,平成16年 第3回定例会（第3日6月22日）,34,久保隆夫
11112,平成16年 第3回定例会（第3日6月22日）,35,段野啓三
11113,平成16年 第3回定例会（第3日6月22日）,36,須磨章
11114,平成16年 第3回定例会（第4日6月23日）,1,吉田稔弘
11115,平成16年 第3回定例会（第4日6月23日）,2,灰垣和美
11116,平成16年 第3回定例会（第4日6月23日）,3,奥田美智子
11117,平成16年 第3回定例会（第4日6月23日）,4,橋本紀子
11118,平成16年 第3回定例会（第4日6月23日）,5,杉本久
11119,平成16年 第3回定例会（第4日6月23日）,6,山口重雄
11120,平成16年 第3回定例会（第4日6月23日）,7,岡田みどり
11121,平成16年 第3回定例会（第4日6月23日）,8,野々上愛
11122,平成16年 第3回定例会（第4日6月23日）,9,松川泰樹
11123,平成16年 第3回定例会（第4日6月23日）,10,森田充二
11124,平成16年 第3回定例会（第4日6月23日）,11,三本登
11125,平成16年 第3回定例会（第4日6月23日）,12,林啓二
11126,平成16年 第3回定例会（第4日6月23日）,13,藤田頼夫
11127,平成16年 第3回定例会（第4日6月23日）,14,久保隆
11128,平成16年 第3回定例会（第4日6月23日）,15,中浜実
11129,平成16年 第3回定例会（第4日6月23日）,16,勝原和久
11130,平成16年 第3回定例会（第4日6月23日）,17,橋本恵美子
11131,平成16年 第3回定例会（第4日6月23日）,18,中村玲子
11132,平成16年 第3回定例会（第4日6月23日）,19,二木洋子
11133,平成16年 第3回定例会（第4日6月23日）,20,小西弘泰
11134,平成16年 第3回定例会（第4日6月23日）,21,角芳春
11135,平成16年 第3回定例会（第4日6月23日）,22,岩為俊
11136,平成16年 第3回定例会（第4日6月23日）,23,稲垣芳広
11137,平成16年 第3回定例会（第4日6月23日）,24,川口雅夫
11138,平成16年 第3回定例会（第4日6月23日）,25,岡本茂
11139,平成16年 第3回定例会（第4日6月23日）,26,福井浩二
11140,平成16年 第3回定例会（第4日6月23日）,27,池下節夫
11141,平成16年 第3回定例会（第4日6月23日）,28,根来勝利
11142,平成16年 第3回定例会（第4日6月23日）,29,大川肇
11143,平成16年 第3回定例会（第4日6月23日）,30,岡本嗣郎
11144,平成16年 第3回定例会（第4日6月23日）,32,源久忠仁
11145,平成16年 第3回定例会（第4日6月23日）,33,新家末吉
11146,平成16年 第3回定例会（第4日6月23日）,34,久保隆夫
11147,平成16年 第3回定例会（第4日6月23日）,35,段野啓三
11148,平成16年 第3回定例会（第4日6月23日）,36,須磨章
11149,平成16年 第4回定例会（第1日9月10日）,1,吉田稔弘
11150,平成16年 第4回定例会（第1日9月10日）,2,灰垣和美
11151,平成16年 第4回定例会（第1日9月10日）,3,奥田美智子
11152,平成16年 第4回定例会（第1日9月10日）,4,橋本紀子
11153,平成16年 第4回定例会（第1日9月10日）,5,杉本久
11154,平成16年 第4回定例会（第1日9月10日）,6,山口重雄
11155,平成16年 第4回定例会（第1日9月10日）,7,岡田みどり
11156,平成16年 第4回定例会（第1日9月10日）,8,野々上愛
11157,平成16年 第4回定例会（第1日9月10日）,9,松川泰樹
11158,平成16年 第4回定例会（第1日9月10日）,10,森田充二
11159,平成16年 第4回定例会（第1日9月10日）,11,三本登
11160,平成16年 第4回定例会（第1日9月10日）,12,林啓二
11161,平成16年 第4回定例会（第1日9月10日）,13,藤田頼夫
11162,平成16年 第4回定例会（第1日9月10日）,14,久保隆
11163,平成16年 第4回定例会（第1日9月10日）,15,中浜実
11164,平成16年 第4回定例会（第1日9月10日）,16,勝原和久
11165,平成16年 第4回定例会（第1日9月10日）,17,橋本恵美子
11166,平成16年 第4回定例会（第1日9月10日）,18,中村玲子
11167,平成16年 第4回定例会（第1日9月10日）,19,二木洋子
11168,平成16年 第4回定例会（第1日9月10日）,20,小西弘泰
11169,平成16年 第4回定例会（第1日9月10日）,21,角芳春
11170,平成16年 第4回定例会（第1日9月10日）,22,岩為俊
11171,平成16年 第4回定例会（第1日9月10日）,23,稲垣芳広
11172,平成16年 第4回定例会（第1日9月10日）,24,川口雅夫
